vendor,family,part_number,document_type,title,source_url,local_folder,redistribution_status,verification_status,notes
STMicroelectronics,STM32G4,STM32G483,part_prefix_index,STM32G483 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32g4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32G4,STM32G484,part_prefix_index,STM32G484 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32g4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32G4,STM32G491,part_prefix_index,STM32G491 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32g4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32G4,STM32G4A1,part_prefix_index,STM32G4A1 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32g4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H5,STM32H503,part_prefix_index,STM32H503 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h5-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H5,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H5,STM32H523,part_prefix_index,STM32H523 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h5-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H5,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H5,STM32H533,part_prefix_index,STM32H533 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h5-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H5,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H5,STM32H562,part_prefix_index,STM32H562 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h5-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H5,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H5,STM32H563,part_prefix_index,STM32H563 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h5-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H5,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H5,STM32H573,part_prefix_index,STM32H573 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h5-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H5,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H7,STM32H723,part_prefix_index,STM32H723 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H7,STM32H725,part_prefix_index,STM32H725 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H7,STM32H730,part_prefix_index,STM32H730 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H7,STM32H733,part_prefix_index,STM32H733 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H7,STM32H735,part_prefix_index,STM32H735 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H7,STM32H742,part_prefix_index,STM32H742 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H7,STM32H743,part_prefix_index,STM32H743 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H7,STM32H745,part_prefix_index,STM32H745 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H7,STM32H747,part_prefix_index,STM32H747 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H7,STM32H750,part_prefix_index,STM32H750 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H7,STM32H753,part_prefix_index,STM32H753 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H7,STM32H755,part_prefix_index,STM32H755 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H7,STM32H757,part_prefix_index,STM32H757 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H7,STM32H7A3,part_prefix_index,STM32H7A3 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H7,STM32H7B0,part_prefix_index,STM32H7B0 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32H7,STM32H7B3,part_prefix_index,STM32H7B3 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32h7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L0,STM32L010,part_prefix_index,STM32L010 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L0,STM32L011,part_prefix_index,STM32L011 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L0,STM32L021,part_prefix_index,STM32L021 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L0,STM32L031,part_prefix_index,STM32L031 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L0,STM32L041,part_prefix_index,STM32L041 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L0,STM32L051,part_prefix_index,STM32L051 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L0,STM32L052,part_prefix_index,STM32L052 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L0,STM32L053,part_prefix_index,STM32L053 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L0,STM32L062,part_prefix_index,STM32L062 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L0,STM32L063,part_prefix_index,STM32L063 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L0,STM32L071,part_prefix_index,STM32L071 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L0,STM32L072,part_prefix_index,STM32L072 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L0,STM32L073,part_prefix_index,STM32L073 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L0,STM32L081,part_prefix_index,STM32L081 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L0,STM32L082,part_prefix_index,STM32L082 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L0,STM32L083,part_prefix_index,STM32L083 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L1,STM32L100,part_prefix_index,STM32L100 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l1-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L1,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L1,STM32L151,part_prefix_index,STM32L151 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l1-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L1,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L1,STM32L152,part_prefix_index,STM32L152 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l1-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L1,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L1,STM32L162,part_prefix_index,STM32L162 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l1-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L1,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L4,STM32L412,part_prefix_index,STM32L412 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L4,STM32L422,part_prefix_index,STM32L422 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L4,STM32L431,part_prefix_index,STM32L431 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L4,STM32L432,part_prefix_index,STM32L432 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L4,STM32L433,part_prefix_index,STM32L433 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L4,STM32L442,part_prefix_index,STM32L442 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L4,STM32L443,part_prefix_index,STM32L443 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L4,STM32L451,part_prefix_index,STM32L451 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L4,STM32L452,part_prefix_index,STM32L452 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L4,STM32L462,part_prefix_index,STM32L462 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L4,STM32L471,part_prefix_index,STM32L471 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L4,STM32L475,part_prefix_index,STM32L475 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L4,STM32L476,part_prefix_index,STM32L476 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L4,STM32L485,part_prefix_index,STM32L485 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L4,STM32L486,part_prefix_index,STM32L486 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L4,STM32L496,part_prefix_index,STM32L496 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L4,STM32L4A6,part_prefix_index,STM32L4A6 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L4,STM32L4P5,part_prefix_index,STM32L4P5 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L4,STM32L4Q5,part_prefix_index,STM32L4Q5 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L5,STM32L552,part_prefix_index,STM32L552 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l5-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L5,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32L5,STM32L562,part_prefix_index,STM32L562 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32l5-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L5,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32U0,STM32U031,part_prefix_index,STM32U031 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32u0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32U0,STM32U073,part_prefix_index,STM32U073 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32u0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32U0,STM32U083,part_prefix_index,STM32U083 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32u0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32U5,STM32U535,part_prefix_index,STM32U535 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32u5-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U5,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32U5,STM32U545,part_prefix_index,STM32U545 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32u5-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U5,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32U5,STM32U575,part_prefix_index,STM32U575 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32u5-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U5,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32U5,STM32U585,part_prefix_index,STM32U585 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32u5-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U5,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32U5,STM32U595,part_prefix_index,STM32U595 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32u5-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U5,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32U5,STM32U599,part_prefix_index,STM32U599 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32u5-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U5,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32U5,STM32U5A5,part_prefix_index,STM32U5A5 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32u5-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U5,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32U5,STM32U5A9,part_prefix_index,STM32U5A9 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32u5-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U5,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32WB,STM32WB10,part_prefix_index,STM32WB10 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32wb-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32WB,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32WB,STM32WB15,part_prefix_index,STM32WB15 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32wb-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32WB,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
