file_path,placeholder_type,severity,required_content
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L5/PART_NUMBER_INDEX.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L5/SOURCE_LINKS.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L5/STM32L5_REPRESENTATIVE_PART_REQUIRES_SOURCE_PART_RECORD.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32MP/DEV_BOARD_REFERENCES.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32MP/INDEX.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32MP/PART_NUMBER_INDEX.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32MP/SOURCE_LINKS.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32MP/STM32MP_REPRESENTATIVE_PART_REQUIRES_SOURCE_PART_RECORD.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U0/DEV_BOARD_REFERENCES.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U0/INDEX.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U0/PART_NUMBER_INDEX.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U0/SOURCE_LINKS.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U0/STM32U0_REPRESENTATIVE_PART_REQUIRES_SOURCE_PART_RECORD.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U5/DEV_BOARD_REFERENCES.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U5/INDEX.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U5/PART_NUMBER_INDEX.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U5/SOURCE_LINKS.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U5/STM32U5_REPRESENTATIVE_PART_REQUIRES_SOURCE_PART_RECORD.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32WB/DEV_BOARD_REFERENCES.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32WB/INDEX.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32WB/PART_NUMBER_INDEX.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32WB/SOURCE_LINKS.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32WB/STM32WB_REPRESENTATIVE_PART_REQUIRES_SOURCE_PART_RECORD.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32WL/DEV_BOARD_REFERENCES.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32WL/INDEX.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32WL/PART_NUMBER_INDEX.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32WL/SOURCE_LINKS.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32WL/STM32WL_REPRESENTATIVE_PART_REQUIRES_SOURCE_PART_RECORD.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32_AI_MASTER_INDEX.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32_DEV_BOARD_INDEX.csv,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32_OFFICIAL_SOURCE_LINKS.csv,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32_PART_NUMBER_INDEX.csv,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/TI/INDEX.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/TI/TI_REPRESENTATIVE_PART_REQUIRES_SOURCE_PART_RECORD.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/WCH/INDEX.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/01_MICROCONTROLLERS/WCH/WCH_REPRESENTATIVE_PART_REQUIRES_SOURCE_PART_RECORD.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/02_DEV_BOARDS_AND_MODULES/README.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/03_POWER/README.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/04_COMMUNICATION/README.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/05_CONNECTORS/README.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/06_PROTECTION/README.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/07_SENSORS/README.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/08_ANALOG/README.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/09_DRIVERS/README.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/10_DISPLAYS/README.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/11_PASSIVES/README.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/12_RF_AND_ANTENNAS/README.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/13_MEMORY_STORAGE/README.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/14_CLOCKS_TIMING/README.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/15_SWITCHES_BUTTONS_RELAYS/README.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/16_FAB_ASSEMBLY_REFERENCES/README.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/17_APPLICATION_NOTES/README.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/18_REFERENCE_DESIGNS/README.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/19_VENDOR_PORTALS/README.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
06_DATASHEETS/99_UNSORTED_INBOX/LEGACY_MIGRATION_20260502_161444/components,EMPTY_FOLDER,HIGH,"Add intended files, .gitkeep with purpose, or remove from production scope."
06_DATASHEETS/99_UNSORTED_INBOX/LEGACY_MIGRATION_20260502_161444/connectors,EMPTY_FOLDER,HIGH,"Add intended files, .gitkeep with purpose, or remove from production scope."
06_DATASHEETS/99_UNSORTED_INBOX/LEGACY_MIGRATION_20260502_161444/microcontrollers,EMPTY_FOLDER,HIGH,"Add intended files, .gitkeep with purpose, or remove from production scope."
06_DATASHEETS/99_UNSORTED_INBOX/LEGACY_MIGRATION_20260502_161444/power,EMPTY_FOLDER,HIGH,"Add intended files, .gitkeep with purpose, or remove from production scope."
06_DATASHEETS/99_UNSORTED_INBOX/LEGACY_MIGRATION_20260502_161444/references,EMPTY_FOLDER,HIGH,"Add intended files, .gitkeep with purpose, or remove from production scope."
06_DATASHEETS/99_UNSORTED_INBOX/README.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
08_COMPONENT_DATABASE/00_INDEX/PART_SCHEMA.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
08_COMPONENT_DATABASE/00_INDEX/example_component_records.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
08_COMPONENT_DATABASE/01_MICROCONTROLLERS/STM32F103C8T6.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
08_COMPONENT_DATABASE/01_MICROCONTROLLERS/espressif_module_records.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
08_COMPONENT_DATABASE/01_MICROCONTROLLERS/microchip_part_records.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
08_COMPONENT_DATABASE/01_MICROCONTROLLERS/stm32_part_records.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
08_COMPONENT_DATABASE/02_POWER/power_part_records.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
08_COMPONENT_DATABASE/03_COMMUNICATION/communication_part_records.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
08_COMPONENT_DATABASE/04_CONNECTORS/connector_records.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
08_COMPONENT_DATABASE/05_PROTECTION/protection_records.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
08_COMPONENT_DATABASE/06_SENSORS,EMPTY_FOLDER,HIGH,"Add intended files, .gitkeep with purpose, or remove from production scope."
08_COMPONENT_DATABASE/07_ANALOG,EMPTY_FOLDER,HIGH,"Add intended files, .gitkeep with purpose, or remove from production scope."
08_COMPONENT_DATABASE/08_DRIVERS,EMPTY_FOLDER,HIGH,"Add intended files, .gitkeep with purpose, or remove from production scope."
08_COMPONENT_DATABASE/09_PASSIVES/passive_support_records.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
08_COMPONENT_DATABASE/10_RF_AND_ANTENNAS/rf_antenna_records.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
08_COMPONENT_DATABASE/11_DEV_BOARDS_AND_MODULES,EMPTY_FOLDER,HIGH,"Add intended files, .gitkeep with purpose, or remove from production scope."
08_COMPONENT_DATABASE/99_UNVERIFIED_INBOX/core_starter_records/core_starter_records.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
08_COMPONENT_DATABASE/99_UNVERIFIED_INBOX/playwright_batches/BATCH_COMPONENT_STUBS.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
08_COMPONENT_DATABASE/99_UNVERIFIED_INBOX/playwright_pilot/PILOT_COMPONENT_SOURCE_LINK_RECORDS.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
11_LIBRARY_FACTORY/scripts/README.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
13_PART_INGESTION/scripts/create_datasheet_summary_stub.py,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
13_PART_INGESTION/scripts/create_footprint_checklist_stub.py,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
13_PART_INGESTION/scripts/create_part_record_stub.py,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
13_PART_INGESTION/scripts/create_symbol_checklist_stub.py,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
25_VENDOR_DATABASE/00_INDEX/PLAYWRIGHT_BATCH_SOURCE_LINKS.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/DATASHEET_LINK_SCHEMA.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/DATA_NORMALIZATION_SCHEMA.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/FOOTPRINT_GAP_SCHEMA.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/INVENTORY_PRICE_SCHEMA.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/SUPPLIER_PART_SCHEMA.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/arrow/FIELD_MAPPING.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/arrow/sample_output.example.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/avnet/FIELD_MAPPING.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/avnet/sample_output.example.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/digikey/FIELD_MAPPING.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/digikey/digikey_connector.py,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/digikey/sample_output.example.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/farnell/FIELD_MAPPING.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/farnell/sample_output.example.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/future_electronics/FIELD_MAPPING.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/future_electronics/sample_output.example.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/jlcpcb/FIELD_MAPPING.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/jlcpcb/jlcpcb_connector.py,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/jlcpcb/sample_output.example.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/lcsc/FIELD_MAPPING.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/lcsc/lcsc_connector.py,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/lcsc/sample_output.example.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/manual_csv/FIELD_MAPPING.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/manual_csv/sample_output.example.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/mouser/FIELD_MAPPING.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/mouser/mouser_connector.py,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/mouser/sample_output.example.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/newark_element14/FIELD_MAPPING.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/newark_element14/sample_output.example.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/octopart/FIELD_MAPPING.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/octopart/sample_output.example.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/rs_components/FIELD_MAPPING.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/rs_components/sample_output.example.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/rutronik/FIELD_MAPPING.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/rutronik/sample_output.example.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/tme/FIELD_MAPPING.md,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/connectors/tme/sample_output.example.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/normalized/manual_csv/manual_supplier_csv_template.normalized.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/normalized/playwright_batch_expansion/batch_expansion_normalized_records.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/reports/SUPPLIER_GAP_REPORT.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/reports/SUPPLIER_INDEX.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/reports/SUPPLIER_TO_COMPONENT_DATABASE_MATCHES.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/reports/SUPPLIER_TO_KICAD_FOOTPRINT_CANDIDATES.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/scripts/build_supplier_index.py,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/scripts/create_supplier_gap_report.py,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/scripts/match_supplier_parts_to_component_database.py,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/scripts/match_supplier_parts_to_kicad_footprints.py,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/scripts/normalize_supplier_part.py,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
28_SUPPLIER_INGESTION/source_lists/supplier_source_list_template.csv,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
29_FOOTPRINT_GAP_ANALYSIS/GENERATED_INDEXES/component_db_to_footprint_matches.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
29_FOOTPRINT_GAP_ANALYSIS/GENERATED_INDEXES/footprint_creation_backlog.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
29_FOOTPRINT_GAP_ANALYSIS/reports/BATCH_MISSING_FOOTPRINT_BACKLOG.json,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
29_FOOTPRINT_GAP_ANALYSIS/scripts/create_missing_footprint_backlog.py,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
29_FOOTPRINT_GAP_ANALYSIS/scripts/match_component_db_to_footprints.py,UNEXPANDED_TEMPLATE_VARIABLE,HIGH,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
